seq	moe_id	unicode_hex	unicode_int	char
03735	A03735	U+88F3	35059	裳
03736	A03736	U+8902	35074	褂
03737	A03737	U+88F4	35060	裴
03738	A03738	U+88F9	35065	裹
03739	A03739	U+88F8	35064	裸
03740	A03740	U+88FD	35069	製
03741	A03741	U+88E8	35048	裨
03742	A03742	U+891A	35098	褚
03743	A03743	U+8910	35088	褐
03744	A03744	U+8907	35079	複
03745	A03745	U+8912	35090	褒
03746	A03746	U+8913	35091	褓
03747	A03747	U+892A	35114	褪
03748	A03748	U+8932	35122	褲
03749	A03749	U+8925	35109	褥
03750	A03750	U+892B	35115	褫
03751	A03751	U+893B	35131	褻
03752	A03752	U+8936	35126	褶
03753	A03753	U+8944	35140	襄
03754	A03754	U+8938	35128	褸
03755	A03755	U+8960	35168	襠
03756	A03756	U+895F	35167	襟
03757	A03757	U+8956	35158	襖
03758	A03758	U+8964	35172	襤
03759	A03759	U+896A	35178	襪
03760	A03760	U+8972	35186	襲
03761	A03761	U+896F	35183	襯
03762	A03762	U+897F	35199	西
03763	A03763	U+8981	35201	要
03764	A03764	U+8983	35203	覃
03765	A03765	U+8986	35206	覆
03766	A03766	U+898B	35211	見
03767	A03767	U+8993	35219	覓
03768	A03768	U+898F	35215	規
03769	A03769	U+8996	35222	視
03770	A03770	U+89AA	35242	親
03771	A03771	U+89A6	35238	覦
03772	A03772	U+89AC	35244	覬
03773	A03773	U+89B2	35250	覲
03774	A03774	U+89BA	35258	覺
03775	A03775	U+89BD	35261	覽
03776	A03776	U+89C0	35264	觀
03777	A03777	U+89D2	35282	角
03778	A03778	U+89E3	35299	解
03779	A03779	U+89F4	35316	觴
03780	A03780	U+89F8	35320	觸
03781	A03781	U+8A00	35328	言
03782	A03782	U+8A08	35336	計
03783	A03783	U+8A02	35330	訂
03784	A03784	U+8A03	35331	訃
03785	A03785	U+8A18	35352	記
03786	A03786	U+8A10	35344	訐
03787	A03787	U+8A0E	35342	討
03788	A03788	U+8A0C	35340	訌
03789	A03789	U+8A15	35349	訕
03790	A03790	U+8A0A	35338	訊
03791	A03791	U+8A17	35351	託
03792	A03792	U+8A13	35347	訓
03793	A03793	U+8A16	35350	訖
03794	A03794	U+8A2A	35370	訪
03795	A03795	U+8A1D	35357	訝
03796	A03796	U+8A23	35363	訣
03797	A03797	U+8A25	35365	訥
03798	A03798	U+8A31	35377	許
03799	A03799	U+8A2D	35373	設
03800	A03800	U+8A1F	35359	訟
03801	A03801	U+8A1B	35355	訛
03802	A03802	U+8A3B	35387	註
03803	A03803	U+8A60	35424	詠
03804	A03804	U+8A55	35413	評
03805	A03805	U+8A5E	35422	詞
03806	A03806	U+8A3C	35388	証
03807	A03807	U+8A41	35393	詁
03808	A03808	U+8A54	35412	詔
03809	A03809	U+8A5B	35419	詛
03810	A03810	U+8A50	35408	詐
03811	A03811	U+8A46	35398	詆
03812	A03812	U+8A34	35380	訴
03813	A03813	U+8A3A	35386	診
03814	A03814	U+8A6B	35435	詫
03815	A03815	U+8A72	35442	該
03816	A03816	U+8A73	35443	詳
03817	A03817	U+8A66	35430	試
03818	A03818	U+8A69	35433	詩
03819	A03819	U+8A70	35440	詰
03820	A03820	U+8A87	35463	誇
03821	A03821	U+8A7C	35452	詼
03822	A03822	U+8A63	35427	詣
03823	A03823	U+8AA0	35488	誠
03824	A03824	U+8A71	35441	話
03825	A03825	U+8A85	35461	誅
03826	A03826	U+8A6D	35437	詭
03827	A03827	U+8A62	35426	詢
03828	A03828	U+8A6E	35438	詮
03829	A03829	U+8A6C	35436	詬
03830	A03830	U+8A79	35449	詹
03831	A03831	U+8AA6	35494	誦
03832	A03832	U+8A8C	35468	誌
03833	A03833	U+8A9E	35486	語
03834	A03834	U+8AA3	35491	誣
03835	A03835	U+8A8D	35469	認
03836	A03836	U+8AA1	35489	誡
03837	A03837	U+8A93	35475	誓
03838	A03838	U+8AA4	35492	誤
03839	A03839	U+8AAA	35498	說
03840	A03840	U+8AA5	35493	誥
03841	A03841	U+8AA8	35496	誨
03842	A03842	U+8A98	35480	誘
03843	A03843	U+8A91	35473	誑
03844	A03844	U+8ABC	35516	誼
03845	A03845	U+8AD2	35538	諒
03846	A03846	U+8AC7	35527	談
03847	A03847	U+8AC4	35524	諄
03848	A03848	U+8A95	35477	誕
03849	A03849	U+8ACB	35531	請
03850	A03850	U+8AF8	35576	諸
03851	A03851	U+8AB2	35506	課
03852	A03852	U+8AC9	35529	諉
03853	A03853	U+8AC2	35522	諂
03854	A03854	U+8ABF	35519	調
03855	A03855	U+8AB0	35504	誰
03856	A03856	U+8AD6	35542	論
03857	A03857	U+8ACD	35533	諍
03858	A03858	U+8AE6	35558	諦
03859	A03859	U+8AFA	35578	諺
03860	A03860	U+8AEB	35563	諫
03861	A03861	U+8AF1	35569	諱
03862	A03862	U+8B00	35584	謀
03863	A03863	U+8ADC	35548	諜
03864	A03864	U+8AE7	35559	諧
03865	A03865	U+8AEE	35566	諮
03866	A03866	U+8AFE	35582	諾
03867	A03867	U+8B01	35585	謁
03868	A03868	U+8B02	35586	謂
03869	A03869	U+8AF7	35575	諷
03870	A03870	U+8AED	35565	諭
03871	A03871	U+8B0E	35598	謎
03872	A03872	U+8B17	35607	謗
03873	A03873	U+8B19	35609	謙
03874	A03874	U+8B1B	35611	講
03875	A03875	U+8B0A	35594	謊
03876	A03876	U+8B20	35616	謠
03877	A03877	U+8B1D	35613	謝
03878	A03878	U+8B04	35588	謄
03879	A03879	U+8B28	35624	謨
03880	A03880	U+8B39	35641	謹
03881	A03881	U+8B2C	35628	謬
03882	A03882	U+8B41	35649	譁
03883	A03883	U+8B5C	35676	譜
03884	A03884	U+8B58	35672	識
03885	A03885	U+8B49	35657	證
03886	A03886	U+8B5A	35674	譚
03887	A03887	U+8B4E	35662	譎
03888	A03888	U+8B4F	35663	譏
03889	A03889	U+8B70	35696	議
03890	A03890	U+8B6C	35692	譬
03891	A03891	U+8B66	35686	警
03892	A03892	U+8B6F	35695	譯
03893	A03893	U+8B74	35700	譴
03894	A03894	U+8B77	35703	護
03895	A03895	U+8B7D	35709	譽
03896	A03896	U+8B80	35712	讀
03897	A03897	U+8B8A	35722	變
03898	A03898	U+8B93	35731	讓
03899	A03899	U+8B92	35730	讒
03900	A03900	U+8B96	35734	讖
03901	A03901	U+8B9A	35738	讚
03902	A03902	U+8C37	35895	谷
03903	A03903	U+8C41	35905	豁
03904	A03904	U+8C3F	35903	谿
03905	A03905	U+8C46	35910	豆
03906	A03906	U+8C48	35912	豈
03907	A03907	U+8C49	35913	豉
03908	A03908	U+8C4C	35916	豌
03909	A03909	U+8C4E	35918	豎
03910	A03910	U+8C50	35920	豐
03911	A03911	U+8C54	35924	豔
03912	A03912	U+8C55	35925	豕
03913	A03913	U+8C5A	35930	豚
03914	A03914	U+8C61	35937	象
03915	A03915	U+8C62	35938	豢
03916	A03916	U+8C6A	35946	豪
03917	A03917	U+8C6C	35948	豬
03918	A03918	U+8C6B	35947	豫
03919	A03919	U+8C7A	35962	豺
03920	A03920	U+8C79	35961	豹
03921	A03921	U+8C82	35970	貂
03922	A03922	U+8C8A	35978	貊
03923	A03923	U+8C89	35977	貉
03924	A03924	U+8C8D	35981	貍
03925	A03925	U+8C8C	35980	貌
03926	A03926	U+8C93	35987	貓
03927	A03927	U+8C9D	35997	貝
03928	A03928	U+8C9E	35998	貞
03929	A03929	U+8CA0	36000	負
03930	A03930	U+8CA1	36001	財
03931	A03931	U+8CA2	36002	貢
03932	A03932	U+8CA9	36009	販
03933	A03933	U+8CAC	36012	責
03934	A03934	U+8CAB	36011	貫
03935	A03935	U+8CA8	36008	貨
03936	A03936	U+8CAA	36010	貪
03937	A03937	U+8CA7	36007	貧
03938	A03938	U+8CAF	36015	貯
03939	A03939	U+8CBC	36028	貼
03940	A03940	U+8CB3	36019	貳
03941	A03941	U+8CBD	36029	貽
03942	A03942	U+8CC1	36033	賁
03943	A03943	U+8CBB	36027	費
03944	A03944	U+8CC0	36032	賀
03945	A03945	U+8CB4	36020	貴
03946	A03946	U+8CB7	36023	買
03947	A03947	U+8CB6	36022	貶
03948	A03948	U+8CBF	36031	貿
03949	A03949	U+8CB8	36024	貸
03950	A03950	U+8CCA	36042	賊
03951	A03951	U+8CC7	36039	資
03952	A03952	U+8CC8	36040	賈
03953	A03953	U+8CC4	36036	賄
03954	A03954	U+8CB2	36018	貲
03955	A03955	U+8CC3	36035	賃
03956	A03956	U+8CC2	36034	賂
03957	A03957	U+8CC5	36037	賅
03958	A03958	U+8CD3	36051	賓
03959	A03959	U+8CD1	36049	賑
03960	A03960	U+8CD2	36050	賒
03961	A03961	U+8CE0	36064	賠
03962	A03962	U+8CDE	36062	賞
03963	A03963	U+8CE6	36070	賦
03964	A03964	U+8CE4	36068	賤
03965	A03965	U+8CEC	36076	賬
03966	A03966	U+8CED	36077	賭
03967	A03967	U+8CE2	36066	賢
03968	A03968	U+8CE3	36067	賣
03969	A03969	U+8CDC	36060	賜
03970	A03970	U+8CEA	36074	質
03971	A03971	U+8CF4	36084	賴
03972	A03972	U+8CFA	36090	賺
03973	A03973	U+8CFD	36093	賽
03974	A03974	U+8CFC	36092	購
03975	A03975	U+8D05	36101	贅
03976	A03976	U+8D08	36104	贈
03977	A03977	U+8D0A	36106	贊
03978	A03978	U+8D0F	36111	贏
03979	A03979	U+8D0D	36109	贍
03980	A03980	U+8D13	36115	贓
03981	A03981	U+8D16	36118	贖
03982	A03982	U+8D17	36119	贗
03983	A03983	U+8D1B	36123	贛
03984	A03984	U+8D64	36196	赤
03985	A03985	U+8D67	36199	赧
03986	A03986	U+8D66	36198	赦
03987	A03987	U+8D6B	36203	赫
03988	A03988	U+8D6D	36205	赭
03989	A03989	U+8D70	36208	走
03990	A03990	U+8D74	36212	赴
03991	A03991	U+8D73	36211	赳
03992	A03992	U+8D77	36215	起
03993	A03993	U+8D8A	36234	越
03994	A03994	U+8D85	36229	超
03995	A03995	U+8D81	36225	趁
03996	A03996	U+8D99	36249	趙
03997	A03997	U+8D95	36245	趕
03998	A03998	U+8D9F	36255	趟
03999	A03999	U+8DA3	36259	趣
04000	A04000	U+8DA8	36264	趨
04001	A04001	U+8DB3	36275	足
04002	A04002	U+8DB4	36276	趴
04003	A04003	U+8DBE	36286	趾
04004	A04004	U+8DCE	36302	跎
04005	A04005	U+8DDD	36317	距
04006	A04006	U+8DCB	36299	跋
04007	A04007	U+8DDA	36314	跚
04008	A04008	U+8DD1	36305	跑
04009	A04009	U+8DCC	36300	跌
04010	A04010	U+8DDB	36315	跛
04011	A04011	U+8DC6	36294	跆
04012	A04012	U+8DE1	36321	跡
04013	A04013	U+8DDF	36319	跟
04014	A04014	U+8DE8	36328	跨
04015	A04015	U+8DEF	36335	路
04016	A04016	U+8DF3	36339	跳
04017	A04017	U+8DFA	36346	跺
04018	A04018	U+8DEA	36330	跪
04019	A04019	U+8DFC	36348	跼
04020	A04020	U+8E2B	36395	踫
04021	A04021	U+8E10	36368	踐
04022	A04022	U+8E1D	36381	踝
04023	A04023	U+8E22	36386	踢
04024	A04024	U+8E0F	36367	踏
04025	A04025	U+8E29	36393	踩
04026	A04026	U+8E1F	36383	踟
04027	A04027	U+8E44	36420	蹄
04028	A04028	U+8E31	36401	踱
04029	A04029	U+8E34	36404	踴
04030	A04030	U+8E42	36418	蹂
04031	A04031	U+8E39	36409	踹
04032	A04032	U+8E35	36405	踵
04033	A04033	U+8E49	36425	蹉
04034	A04034	U+8E4B	36427	蹋
04035	A04035	U+8E48	36424	蹈
04036	A04036	U+8E4A	36426	蹊
04037	A04037	U+8E59	36441	蹙
04038	A04038	U+8E63	36451	蹣
04039	A04039	U+8E66	36454	蹦
04040	A04040	U+8E64	36452	蹤
04041	A04041	U+8E7C	36476	蹼
04042	A04042	U+8E72	36466	蹲
04043	A04043	U+8E87	36487	躇
04044	A04044	U+8E76	36470	蹶
04045	A04045	U+8E6C	36460	蹬
04046	A04046	U+8E7A	36474	蹺
04047	A04047	U+8E89	36489	躉
04048	A04048	U+8E81	36481	躁
04049	A04049	U+8E85	36485	躅
04050	A04050	U+8E82	36482	躂
04051	A04051	U+8E8A	36490	躊
04052	A04052	U+8E8D	36493	躍
04053	A04053	U+8E91	36497	躑
04054	A04054	U+8EA1	36513	躡
04055	A04055	U+8EAA	36522	躪
04056	A04056	U+8EAB	36523	身
04057	A04057	U+8EAC	36524	躬
04058	A04058	U+8EB2	36530	躲
04059	A04059	U+8EBA	36538	躺
04060	A04060	U+8EC0	36544	軀
04061	A04061	U+8ECA	36554	車
04062	A04062	U+8ECB	36555	軋
04063	A04063	U+8ECD	36557	軍
04064	A04064	U+8ECC	36556	軌
04065	A04065	U+8ED2	36562	軒
04066	A04066	U+8ED4	36564	軔
04067	A04067	U+8EDB	36571	軛
04068	A04068	U+8EDF	36575	軟
04069	A04069	U+8EFB	36603	軻
04070	A04070	U+8EF8	36600	軸
04071	A04071	U+8EFC	36604	軼
04072	A04072	U+8F03	36611	較
04073	A04073	U+8F09	36617	載
04074	A04074	U+8EFE	36606	軾
04075	A04075	U+8F0A	36618	輊
04076	A04076	U+8F14	36628	輔
04077	A04077	U+8F12	36626	輒
04078	A04078	U+8F15	36629	輕
04079	A04079	U+8F13	36627	輓
04080	A04080	U+8F1D	36637	輝
04081	A04081	U+8F1B	36635	輛
04082	A04082	U+8F1F	36639	輟
04083	A04083	U+8F29	36649	輩
04084	A04084	U+8F26	36646	輦
04085	A04085	U+8F2A	36650	輪
04086	A04086	U+8F1C	36636	輜
04087	A04087	U+8F3B	36667	輻
04088	A04088	U+8F2F	36655	輯
04089	A04089	U+8F38	36664	輸
04090	A04090	U+8F44	36676	轄
04091	A04091	U+8F3E	36670	輾
04092	A04092	U+8F42	36674	轂
04093	A04093	U+8F45	36677	轅
04094	A04094	U+8F3F	36671	輿
04095	A04095	U+8F49	36681	轉
04096	A04096	U+8F4D	36685	轍
04097	A04097	U+8F54	36692	轔
04098	A04098	U+8F4E	36686	轎
04099	A04099	U+8F5F	36703	轟
04100	A04100	U+8F61	36705	轡
04101	A04101	U+8F9B	36763	辛
04102	A04102	U+8F9C	36764	辜
04103	A04103	U+8F9F	36767	辟
04104	A04104	U+8FA3	36771	辣
04105	A04105	U+8FA8	36776	辨
04106	A04106	U+8FA6	36774	辦
04107	A04107	U+8FAD	36781	辭
04108	A04108	U+8FAF	36783	辯
04109	A04109	U+8FB0	36784	辰
04110	A04110	U+8FB1	36785	辱
04111	A04111	U+8FB2	36786	農
04112	A04112	U+8FC2	36802	迂
04113	A04113	U+8FC6	36806	迆
04114	A04114	U+8FC5	36805	迅
04115	A04115	U+8FC4	36804	迄
04116	A04116	U+5DE1	24033	巡
04117	A04117	U+8FCE	36814	迎
04118	A04118	U+8FD4	36820	返
04119	A04119	U+8FD1	36817	近
04120	A04120	U+8FF0	36848	述
04121	A04121	U+8FE6	36838	迦
04122	A04122	U+8FE2	36834	迢
04123	A04123	U+8FEA	36842	迪
04124	A04124	U+8FE5	36837	迥
04125	A04125	U+8FED	36845	迭
04126	A04126	U+8FEB	36843	迫
04127	A04127	U+9001	36865	送
04128	A04128	U+9006	36870	逆
04129	A04129	U+8FF7	36855	迷
04130	A04130	U+9000	36864	退
04131	A04131	U+8FFA	36858	迺
04132	A04132	U+8FF4	36852	迴
04133	A04133	U+9003	36867	逃
04134	A04134	U+8FFD	36861	追
04135	A04135	U+9005	36869	逅
04136	A04136	U+9019	36889	這
04137	A04137	U+900D	36877	逍
04138	A04138	U+901A	36890	通
04139	A04139	U+9017	36887	逗
04140	A04140	U+9023	36899	連
04141	A04141	U+901F	36895	速
04142	A04142	U+901D	36893	逝
04143	A04143	U+9010	36880	逐
04144	A04144	U+9015	36885	逕
04145	A04145	U+901E	36894	逞
04146	A04146	U+9020	36896	造
04147	A04147	U+900F	36879	透
04148	A04148	U+9022	36898	逢
04149	A04149	U+9016	36886	逖
04150	A04150	U+901B	36891	逛
04151	A04151	U+9014	36884	途
04152	A04152	U+902E	36910	逮
04153	A04153	U+9035	36917	逵
04154	A04154	U+9031	36913	週
04155	A04155	U+9038	36920	逸
04156	A04156	U+9032	36914	進
04157	A04157	U+904B	36939	運
04158	A04158	U+904A	36938	遊
04159	A04159	U+9053	36947	道
04160	A04160	U+9042	36930	遂
04161	A04161	U+9054	36948	達
04162	A04162	U+903C	36924	逼
04163	A04163	U+9055	36949	違
04164	A04164	U+9050	36944	遐
04165	A04165	U+9047	36935	遇
04166	A04166	U+904F	36943	遏
04167	A04167	U+904E	36942	過
04168	A04168	U+904D	36941	遍
04169	A04169	U+9051	36945	遑
04170	A04170	U+903E	36926	逾
04171	A04171	U+9041	36929	遁
04172	A04172	U+9060	36960	遠
04173	A04173	U+9058	36952	遘
04174	A04174	U+905C	36956	遜
04175	A04175	U+9063	36963	遣
04176	A04176	U+9059	36953	遙
04177	A04177	U+905E	36958	遞
04178	A04178	U+9069	36969	適
04179	A04179	U+906E	36974	遮
04180	A04180	U+9068	36968	遨
04181	A04181	U+906D	36973	遭
04182	A04182	U+9077	36983	遷
04183	A04183	U+9075	36981	遵
04184	A04184	U+9074	36980	遴
04185	A04185	U+9078	36984	選
04186	A04186	U+9072	36978	遲
04187	A04187	U+907C	36988	遼
04188	A04188	U+907A	36986	遺
04189	A04189	U+907F	36991	避
04190	A04190	U+907D	36989	遽
04191	A04191	U+9084	36996	還
04192	A04192	U+9081	36993	邁
04193	A04193	U+9082	36994	邂
04194	A04194	U+9080	36992	邀
04195	A04195	U+9087	36999	邇
04196	A04196	U+908A	37002	邊
04197	A04197	U+9090	37008	邐
04198	A04198	U+908F	37007	邏
04199	A04199	U+9091	37009	邑
04200	A04200	U+9095	37013	邕
04201	A04201	U+90A2	37026	邢
04202	A04202	U+90AA	37034	邪
04203	A04203	U+90A6	37030	邦
04204	A04204	U+90A3	37027	那
04205	A04205	U+90B5	37045	邵
04206	A04206	U+90B8	37048	邸
04207	A04207	U+90B1	37041	邱
04208	A04208	U+90CA	37066	郊
04209	A04209	U+90CE	37070	郎
04210	A04210	U+90C1	37057	郁
04211	A04211	U+90E1	37089	郡
04212	A04212	U+90E8	37096	部
04213	A04213	U+90ED	37101	郭
04214	A04214	U+90FD	37117	都
04215	A04215	U+9102	37122	鄂
04216	A04216	U+90F5	37109	郵
04217	A04217	U+9109	37129	鄉
04218	A04218	U+9112	37138	鄒
04219	A04219	U+9119	37145	鄙
04220	A04220	U+9130	37168	鄰
04221	A04221	U+912D	37165	鄭
04222	A04222	U+9127	37159	鄧
04223	A04223	U+9131	37169	鄱
04224	A04224	U+9139	37177	鄹
04225	A04225	U+9149	37193	酉
04226	A04226	U+914B	37195	酋
04227	A04227	U+914A	37194	酊
04228	A04228	U+9152	37202	酒
04229	A04229	U+914D	37197	配
04230	A04230	U+914C	37196	酌
04231	A04231	U+9157	37207	酗
04232	A04232	U+9163	37219	酣
04233	A04233	U+9165	37221	酥
04234	A04234	U+916C	37228	酬
04235	A04235	U+916A	37226	酪
04236	A04236	U+9169	37225	酩
04237	A04237	U+9175	37237	酵
04238	A04238	U+9178	37240	酸
04239	A04239	U+9177	37239	酷
04240	A04240	U+9187	37255	醇
04241	A04241	U+9189	37257	醉
04242	A04242	U+918B	37259	醋
04243	A04243	U+9183	37251	醃
04244	A04244	U+9192	37266	醒
04245	A04245	U+91A3	37283	醣
04246	A04246	U+919E	37278	醞
04247	A04247	U+919C	37276	醜
04248	A04248	U+91AB	37291	醫
04249	A04249	U+91AC	37292	醬
04250	A04250	U+91BA	37306	醺
04251	A04251	U+91C0	37312	釀
04252	A04252	U+91C1	37313	釁
04253	A04253	U+91C7	37319	采
04254	A04254	U+91C9	37321	釉
04255	A04255	U+91CB	37323	釋
04256	A04256	U+91CC	37324	里
04257	A04257	U+91CD	37325	重
04258	A04258	U+91CE	37326	野
04259	A04259	U+91CF	37327	量
04260	A04260	U+91D0	37328	釐
04261	A04261	U+91D1	37329	金
04262	A04262	U+91D8	37336	釘
04263	A04263	U+91DD	37341	針
04264	A04264	U+91D7	37335	釗
04265	A04265	U+91DC	37340	釜
04266	A04266	U+91F5	37365	釵
04267	A04267	U+91E6	37350	釦
04268	A04268	U+91E3	37347	釣
04269	A04269	U+91E7	37351	釧
04270	A04270	U+9214	37396	鈔
04271	A04271	U+9223	37411	鈣
04272	A04272	U+9215	37397	鈕
04273	A04273	U+9209	37385	鈉
04274	A04274	U+921E	37406	鈞
04275	A04275	U+920D	37389	鈍
04276	A04276	U+9210	37392	鈐
04277	A04277	U+9237	37431	鈷
04278	A04278	U+9257	37463	鉗
04279	A04279	U+9238	37432	鈸
04280	A04280	U+923D	37437	鈽
04281	A04281	U+9240	37440	鉀
04282	A04282	U+923E	37438	鈾
04283	A04283	U+925B	37467	鉛
04284	A04284	U+924B	37451	鉋
04285	A04285	U+9264	37476	鉤
04286	A04286	U+9251	37457	鉑
04287	A04287	U+9234	37428	鈴
04288	A04288	U+9278	37496	鉸
04289	A04289	U+92AC	37548	銬
04290	A04290	U+9280	37504	銀
04291	A04291	U+9285	37509	銅
04292	A04292	U+9298	37528	銘
04293	A04293	U+9296	37526	銖
04294	A04294	U+927B	37499	鉻
04295	A04295	U+9293	37523	銓
04296	A04296	U+929C	37532	銜
04297	A04297	U+92C5	37573	鋅
04298	A04298	U+92BB	37563	銻
04299	A04299	U+92B7	37559	銷
04300	A04300	U+92EA	37610	鋪
04301	A04301	U+92E4	37604	鋤
04302	A04302	U+92C1	37569	鋁
04303	A04303	U+92B3	37555	銳
04304	A04304	U+92BC	37564	銼
04305	A04305	U+92D2	37586	鋒
04306	A04306	U+9320	37664	錠
04307	A04307	U+9336	37686	錶
04308	A04308	U+92F8	37624	鋸
04309	A04309	U+9333	37683	錳
04310	A04310	U+932F	37679	錯
04311	A04311	U+9322	37666	錢
04312	A04312	U+92FC	37628	鋼
04313	A04313	U+932B	37675	錫
04314	A04314	U+9304	37636	錄
04315	A04315	U+931A	37658	錚
04316	A04316	U+9310	37648	錐
04317	A04317	U+9326	37670	錦
04318	A04318	U+934D	37709	鍍
04319	A04319	U+9382	37762	鎂
04320	A04320	U+9328	37672	錨
04321	A04321	U+9375	37749	鍵
04322	A04322	U+934A	37706	鍊
04323	A04323	U+9365	37733	鍥
04324	A04324	U+934B	37707	鍋
04325	A04325	U+9318	37656	錘
04326	A04326	U+937E	37758	鍾
04327	A04327	U+936C	37740	鍬
04328	A04328	U+935B	37723	鍛
04329	A04329	U+9370	37744	鍰
04330	A04330	U+9394	37780	鎔
04331	A04331	U+938A	37770	鎊
04332	A04332	U+9396	37782	鎖
04333	A04333	U+93A2	37794	鎢
04334	A04334	U+93B3	37811	鎳
04335	A04335	U+93AE	37806	鎮
04336	A04336	U+93E1	37857	鏡
04337	A04337	U+93D1	37841	鏑
04338	A04338	U+93DF	37855	鏟
04339	A04339	U+93C3	37827	鏃
04340	A04340	U+93C8	37832	鏈
04341	A04341	U+93DC	37852	鏜
04342	A04342	U+93DD	37853	鏝
04343	A04343	U+93D6	37846	鏖
04344	A04344	U+93E2	37858	鏢
04345	A04345	U+93CD	37837	鏍
04346	A04346	U+93D8	37848	鏘
04347	A04347	U+93E4	37860	鏤
04348	A04348	U+93D7	37847	鏗
04349	A04349	U+9418	37912	鐘
04350	A04350	U+9403	37891	鐃
04351	A04351	U+93FD	37885	鏽
04352	A04352	U+942E	37934	鐮
04353	A04353	U+9433	37939	鐳
04354	A04354	U+9435	37941	鐵
04355	A04355	U+943A	37946	鐺
04356	A04356	U+9438	37944	鐸
04357	A04357	U+9432	37938	鐲
04358	A04358	U+9444	37956	鑄
04359	A04359	U+9451	37969	鑑
04360	A04360	U+9452	37970	鑒
04361	A04361	U+9463	37987	鑣
04362	A04362	U+9460	37984	鑠
04363	A04363	U+9472	38002	鑲
04364	A04364	U+9470	38000	鑰
04365	A04365	U+947D	38013	鑽
04366	A04366	U+947E	38014	鑾
04367	A04367	U+947C	38012	鑼
04368	A04368	U+947F	38015	鑿
04369	A04369	U+9577	38263	長
04370	A04370	U+9580	38272	門
04371	A04371	U+9582	38274	閂
04372	A04372	U+9583	38275	閃
04373	A04373	U+9589	38281	閉
04374	A04374	U+9594	38292	閔
04375	A04375	U+958F	38287	閏
04376	A04376	U+958B	38283	開
04377	A04377	U+9591	38289	閑
04378	A04378	U+9593	38291	間
04379	A04379	U+9592	38290	閒
04380	A04380	U+9598	38296	閘
04381	A04381	U+95A1	38305	閡
04382	A04382	U+95A8	38312	閨
04383	A04383	U+95A9	38313	閩
04384	A04384	U+95A3	38307	閣
04385	A04385	U+95A5	38309	閥
04386	A04386	U+95A4	38308	閤
04387	A04387	U+95AD	38317	閭
04388	A04388	U+95B1	38321	閱
04389	A04389	U+95BB	38331	閻
04390	A04390	U+95CA	38346	闊
04391	A04391	U+95CB	38347	闋
04392	A04392	U+95CC	38348	闌
04393	A04393	U+95C8	38344	闈
04394	A04394	U+95C6	38342	闆
04395	A04395	U+95D4	38356	闔
04396	A04396	U+95D6	38358	闖
04397	A04397	U+95D0	38352	闐
04398	A04398	U+95DC	38364	關
04399	A04399	U+95E1	38369	闡
04400	A04400	U+95E2	38370	闢
04401	A04401	U+961C	38428	阜
04402	A04402	U+9621	38433	阡
04403	A04403	U+9632	38450	防
04404	A04404	U+962E	38446	阮
04405	A04405	U+9631	38449	阱
04406	A04406	U+962A	38442	阪
04407	A04407	U+9640	38464	陀
04408	A04408	U+963F	38463	阿
04409	A04409	U+963B	38459	阻
04410	A04410	U+9644	38468	附
04411	A04411	U+9650	38480	限
04412	A04412	U+964B	38475	陋
04413	A04413	U+964C	38476	陌
04414	A04414	U+964D	38477	降
04415	A04415	U+9662	38498	院
04416	A04416	U+9663	38499	陣
04417	A04417	U+9661	38497	陡
04418	A04418	U+965B	38491	陛
04419	A04419	U+965D	38493	陝
04420	A04420	U+9664	38500	除
04421	A04421	U+966A	38506	陪
04422	A04422	U+9675	38517	陵
04423	A04423	U+9673	38515	陳
04424	A04424	U+9678	38520	陸
04425	A04425	U+9670	38512	陰
04426	A04426	U+9674	38516	陴
04427	A04427	U+9676	38518	陶
04428	A04428	U+9677	38519	陷
04429	A04429	U+968A	38538	隊
04430	A04430	U+968E	38542	階
04431	A04431	U+968B	38539	隋
04432	A04432	U+967D	38525	陽
04433	A04433	U+9685	38533	隅
04434	A04434	U+9686	38534	隆
04435	A04435	U+968D	38541	隍
04436	A04436	U+9672	38514	陲
04437	A04437	U+9698	38552	隘
04438	A04438	U+9694	38548	隔
04439	A04439	U+9695	38549	隕
04440	A04440	U+9699	38553	隙
04441	A04441	U+969C	38556	障
04442	A04442	U+969B	38555	際
04443	A04443	U+96A7	38567	隧
04444	A04444	U+96A8	38568	隨
04445	A04445	U+96AA	38570	險
04446	A04446	U+96B1	38577	隱
04447	A04447	U+96B4	38580	隴
04448	A04448	U+96B8	38584	隸
04449	A04449	U+96BB	38587	隻
04450	A04450	U+96C0	38592	雀
04451	A04451	U+96C1	38593	雁
04452	A04452	U+96C5	38597	雅
04453	A04453	U+96C4	38596	雄
04454	A04454	U+96CB	38603	雋
04455	A04455	U+96C6	38598	集
04456	A04456	U+96C7	38599	雇
04457	A04457	U+96CD	38605	雍
04458	A04458	U+96C9	38601	雉
04459	A04459	U+96CC	38604	雌
04460	A04460	U+96D5	38613	雕
04461	A04461	U+96D6	38614	雖
04462	A04462	U+96DC	38620	雜
04463	A04463	U+96D9	38617	雙
04464	A04464	U+96DB	38619	雛
04465	A04465	U+96DE	38622	雞
04466	A04466	U+96E2	38626	離
04467	A04467	U+96E3	38627	難
04468	A04468	U+96E8	38632	雨
04469	A04469	U+96EA	38634	雪
04470	A04470	U+96EF	38639	雯
04471	A04471	U+96F2	38642	雲
